GOOGL,694,1420.0,2478000.0
MAR,559,120.0,0.0
COST,576,296.0,1295300.0
CSX,473,72.0,13671800.0
MU,697,51.0,36349200.0
ADI,502,111.0,2576200.0
TXN,376,117.0,4881100.0
ORLY,627,443.0,479900.0
MU,524,49.0,0.0
TXN,461,115.0,0.0
ATVI,394,48.0,6906400.0
ADI,597,112.0,1876200.0
BIIB,600,299.0,3288200.0
VRTX,595,210.0,0.0
SBUX,629,88.0,0.0
INTC,453,48.0,26646200.0
TXN,593,118.0,4496800.0
MU,534,51.0,13776500.0
AMAT,607,58.0,2905800.0
ADI,704,109.0,2197200.0
COST,627,294.0,2333600.0
ATVI,526,55.0,9138700.0
BIIB,528,236.0,1823600.0
INTC,535,52.0,14906800.0
AMAT,605,58.0,5701700.0
INTC,708,51.0,56197000.0
TMUS,667,82.0,2395000.0
CTSH,703,62.0,3244200.0
ADBE,563,273.0,4315200.0
GILD,722,73.0,19875200.0
PEP,537,135.0,6671100.0
NFLX,426,337.0,0.0
PYPL,585,100.0,9088400.0
ADI,468,117.0,0.0
XEL,454,59.0,0.0
QCOM,395,86.0,28211500.0
ILMN,659,328.0,0.0
AMZN,584,1796.0,2029800.0
QCOM,487,71.0,29729800.0
ADBE,668,352.0,1521300.0
MU,656,58.0,20549200.0
FB,369,176.0,9594100.0
AMZN,624,1769.0,3145200.0
QCOM,622,88.0,0.0
PYPL,637,108.0,0.0
AVGO,387,316.0,1977700.0
BIIB,534,239.0,1205700.0
MAR,712,96.0,8552800.0
LRCX,426,172.0,0.0
MDLZ,374,50.0,4539800.0
TSLA,632,425.0,8054700.0
EBAY,558,39.0,5047000.0
MAR,461,141.0,0.0
AVGO,456,300.0,4495600.0
PEP,706,130.0,0.0
INTC,501,46.0,21896000.0
ATVI,460,48.0,6379600.0
COST,373,245.0,1450200.0
BKNG,684,1991.0,535900.0
AMAT,470,46.0,6723200.0
INTU,709,270.0,2541500.0
FISV,686,122.0,0.0
WBA,506,51.0,3312000.0
INTU,640,266.0,0.0
AVGO,556,273.0,1632900.0
ILMN,460,378.0,599600.0
ILMN,650,323.0,0.0
ADP,651,172.0,0.0
AVGO,449,279.0,2050600.0
BIIB,414,231.0,2004400.0
MU,452,38.0,51612400.0
AAPL,664,309.0,0.0
MAR,631,151.0,863600.0
ILMN,658,328.0,0.0
COST,538,288.0,0.0
REGN,612,370.0,605000.0
CSCO,404,53.0,21795900.0
REGN,689,401.0,564000.0
ATVI,473,46.0,8158500.0
TXN,426,105.0,0.0
COST,596,305.0,1241300.0
GILD,460,69.0,4118300.0
TXN,578,118.0,4778400.0
LRCX,544,230.0,2940900.0
NVDA,469,167.0,0.0
CHTR,511,397.0,0.0
GILD,711,69.0,26364600.0
PYPL,568,101.0,6694400.0
ISRG,670,560.0,767900.0
MAR,489,130.0,0.0
PEP,714,113.0,0.0
ISRG,719,394.0,1421600.0
CSCO,483,57.0,0.0
PEP,411,131.0,4011700.0
CHTR,541,418.0,1291000.0
ADBE,531,283.0,0.0
ADI,560,110.0,0.0
MAR,426,124.0,0.0
SBUX,710,68.0,17138000.0
CHTR,618,462.0,979900.0
COST,420,246.0,0.0
TXN,588,118.0,0.0
CHTR,447,392.0,0.0
AMZN,439,1870.0,2851200.0
MSFT,700,173.0,0.0
FB,428,164.0,56059600.0
CSCO,436,57.0,26723700.0
CMCSA,585,45.0,15632600.0
TMUS,384,74.0,0.0
ATVI,529,55.0,10921200.0
AMAT,393,44.0,5847300.0
TMUS,417,76.0,3887000.0
ROST,573,109.0,0.0
MU,394,42.0,16342700.0
CTSH,643,61.0,0.0
MAR,573,127.0,0.0
ILMN,616,327.0,0.0
XEL,409,57.0,2952300.0
SBUX,424,76.0,7178400.0
MU,551,45.0,21860000.0
NXPI,652,132.0,2313900.0
MSFT,614,152.0,16403500.0
BIIB,517,217.0,0.0
FISV,502,107.0,5758400.0
TXN,458,116.0,2321700.0
AMZN,415,1858.0,4005100.0
QCOM,435,71.0,15229200.0
GILD,548,63.0,4899200.0
XEL,729,63.0,7024900.0
REGN,484,306.0,691600.0
ILMN,665,314.0,0.0
MSFT,446,137.0,36727900.0
AMAT,612,56.0,6564400.0
AMAT,633,61.0,0.0
AMD,666,49.0,48878600.0
INTU,547,266.0,1135600.0
MAR,449,137.0,1095200.0
CTSH,727,47.0,0.0
NFLX,573,282.0,0.0
SBUX,712,70.0,19247200.0
COST,507,276.0,1682300.0
KHC,706,24.0,0.0
AAPL,373,200.0,35768200.0
BIIB,430,226.0,1378100.0
GOOGL,642,1362.0,1170400.0
AAPL,448,199.0,0.0
FISV,604,116.0,8239200.0
GOOGL,675,1446.0,1818800.0
NVDA,480,173.0,9817500.0
INTC,592,58.0,12119000.0
KHC,431,29.0,9267400.0
VRTX,711,204.0,3757900.0
MAR,706,104.0,0.0
CMCSA,641,45.0,20170500.0
MSFT,455,136.0,0.0
EBAY,405,36.0,0.0
ATVI,535,55.0,5433300.0
CSCO,674,48.0,13947300.0
FISV,533,104.0,2489700.0
BKNG,466,1874.0,270400.0
SBUX,374,75.0,6066300.0
MSFT,708,151.0,70419300.0
LRCX,499,206.0,2281400.0
AMZN,639,1848.0,2506500.0
INTC,435,47.0,20806100.0
INTU,519,284.0,0.0
AAPL,616,267.0,0.0
ROST,600,112.0,3955400.0
VRTX,476,174.0,0.0
ORLY,480,376.0,1568700.0
COST,438,260.0,1228500.0
ILMN,569,309.0,714500.0
VRTX,660,234.0,1399800.0
TXN,631,129.0,3095000.0
NFLX,415,354.0,4026400.0
BIIB,718,288.0,2470000.0
AVGO,677,315.0,1588300.0
NFLX,516,294.0,4446400.0
NVDA,437,146.0,8950400.0
AMD,617,39.0,27928100.0
TMUS,665,81.0,0.0
CHTR,382,359.0,640800.0
NVDA,543,177.0,5864100.0
NVDA,385,188.0,0.0
CHTR,417,376.0,867000.0
INTC,682,67.0,15586600.0
ADI,691,123.0,2813700.0
ADBE,599,299.0,1609800.0
AAPL,536,221.0,22060600.0
ADI,698,109.0,6036800.0
TSLA,487,234.0,8259500.0
NXPI,586,118.0,2067100.0
TMUS,404,75.0,3360500.0
PEP,666,142.0,3895300.0
CSCO,450,56.0,25520600.0
INTU,682,299.0,792300.0
TMUS,485,81.0,5285000.0
ORLY,367,396.0,579000.0
FB,530,187.0,11441100.0
ADI,646,120.0,2214700.0
AMGN,700,212.0,0.0
MAR,383,136.0,0.0
AMGN,705,211.0,3100500.0
MSFT,402,126.0,28419000.0
CMCSA,520,44.0,12712000.0
ILMN,435,337.0,1069000.0
FB,572,188.0,8061200.0
AMGN,681,229.0,1934500.0
AMGN,389,180.0,2453700.0
QCOM,550,76.0,5419400.0
NXPI,666,130.0,3781200.0
CSX,538,69.0,0.0
ROST,473,107.0,2218800.0
GILD,494,65.0,5188900.0
LRCX,631,294.0,1160900.0
EBAY,586,35.0,10560700.0
PEP,659,142.0,0.0
SBUX,437,83.0,6088800.0
ATVI,666,58.0,6420000.0
INTC,624,58.0,19131200.0
AMD,601,40.0,0.0
CHTR,582,474.0,1011700.0
REGN,652,379.0,637200.0
CTSH,525,64.0,0.0
AAPL,452,200.0,20899700.0
GILD,589,65.0,3696400.0
FISV,624,117.0,2271700.0
FB,394,193.0,23494700.0
ADBE,559,278.0,0.0
WBA,630,59.0,0.0
GILD,465,67.0,4072300.0
AMD,449,29.0,55724800.0
AMGN,661,237.0,1998200.0
MU,616,46.0,0.0
ADI,633,120.0,0.0
CSX,612,70.0,4902000.0
FB,719,150.0,32568400.0
PYPL,505,108.0,5718300.0
AMZN,425,1775.0,4618800.0
BKNG,415,1772.0,340600.0
GILD,638,65.0,5864300.0
CSCO,493,52.0,24128600.0
ATVI,520,51.0,6268900.0
NXPI,550,107.0,2947200.0
REGN,485,311.0,512700.0
ATVI,627,59.0,4382200.0
KHC,619,32.0,5443200.0
AMAT,489,45.0,0.0
KHC,685,27.0,0.0
ADBE,616,307.0,0.0
VRTX,604,219.0,1875300.0
BKNG,448,1871.0,0.0
CSCO,635,48.0,11056800.0
GILD,406,64.0,0.0
AAPL,390,204.0,18649100.0
MU,553,44.0,0.0
REGN,452,311.0,564700.0
WBA,591,62.0,4917100.0
MDLZ,418,52.0,4241000.0
COST,381,246.0,1363000.0
AMD,708,43.0,80859800.0
FISV,681,121.0,3231200.0
SBUX,494,96.0,7423600.0
ADBE,515,287.0,2171900.0
MU,679,57.0,0.0
XEL,544,65.0,2375000.0
FB,555,178.0,9466900.0
AMZN,493,1793.0,4526900.0
CMCSA,672,43.0,0.0
GILD,717,79.0,34965900.0
CTSH,628,63.0,4831700.0
NFLX,418,354.0,3831000.0
XEL,723,54.0,5499100.0
ADBE,639,330.0,1592300.0
SBUX,614,86.0,8499800.0
MDLZ,585,52.0,6795600.0
INTU,475,281.0,0.0
CSX,681,79.0,2978400.0
GILD,612,67.0,5093400.0
AMD,520,31.0,38029300.0
ILMN,521,272.0,1345400.0
COST,615,295.0,0.0
MU,511,43.0,0.0
ISRG,716,425.0,1924400.0
SBUX,368,74.0,5449800.0
ILMN,373,317.0,920600.0
AAPL,611,259.0,28607600.0
AVGO,569,287.0,1304600.0
BKNG,720,1152.0,0.0
AAPL,472,203.0,14107500.0
CSX,724,57.0,7658200.0
WBA,486,54.0,6642200.0
PYPL,497,103.0,0.0
ADP,392,163.0,0.0
ADP,432,167.0,1419300.0
INTC,513,46.0,16925500.0
PYPL,372,107.0,9261800.0
PEP,560,137.0,0.0
AMGN,473,180.0,2374400.0
ADP,638,170.0,867100.0
TMUS,711,77.0,9075300.0
CTSH,625,62.0,2424200.0
GOOGL,393,1296.0,3618400.0
ILMN,664,314.0,0.0
TMUS,698,90.0,6958100.0
MU,439,33.0,19715000.0
NFLX,660,338.0,14350300.0
FB,614,201.0,12270600.0
INTU,568,262.0,1040400.0
MSFT,665,162.0,0.0
FISV,548,103.0,1978700.0
WBA,643,60.0,0.0
INTU,441,255.0,0.0
BKNG,458,1920.0,172900.0
CSX,598,70.0,3366000.0
REGN,537,296.0,1661800.0
MU,401,40.0,35094100.0
AAPL,684,325.0,20028400.0
AMD,686,57.0,0.0
GILD,665,64.0,0.0
CSCO,406,51.0,0.0
VRTX,614,223.0,1021300.0
GOOGL,631,1351.0,996800.0
AVGO,400,312.0,1437100.0
PEP,532,135.0,0.0
MAR,650,147.0,0.0
AAPL,445,199.0,21514000.0
ADI,520,106.0,2607300.0
EBAY,720,26.0,0.0
LRCX,529,235.0,1230800.0
ADP,466,165.0,1958500.0
TXN,688,131.0,3094400.0
BIIB,689,341.0,1488400.0
MU,434,35.0,0.0
AMAT,565,52.0,6419100.0
QCOM,415,78.0,17282200.0
KHC,501,25.0,9911700.0
TXN,417,106.0,4828000.0
KHC,592,31.0,14509400.0
PEP,544,136.0,3559400.0
CMCSA,537,46.0,27252500.0
ADBE,491,280.0,4292600.0
CHTR,637,483.0,0.0
BIIB,483,237.0,0.0
NXPI,723,86.0,3691000.0
CSX,461,77.0,0.0
FB,432,173.0,16917300.0
AMAT,394,44.0,10447200.0
MSFT,432,131.0,33885600.0
PEP,450,134.0,4176300.0
INTU,515,287.0,1209600.0
CMCSA,413,43.0,0.0
ROST,396,96.0,2135600.0
TSLA,640,430.0,0.0
MSFT,457,137.0,15237800.0
QCOM,678,89.0,0.0
FB,525,189.0,0.0
AAPL,604,264.0,26301900.0
AMZN,617,1750.0,2442800.0
COST,489,265.0,0.0
MAR,499,132.0,1610200.0
ADBE,657,350.0,0.0
INTU,413,244.0,0.0
WBA,663,52.0,6415400.0
ATVI,457,48.0,6682700.0
ADI,663,118.0,1972200.0
LRCX,482,211.0,0.0
COST,705,311.0,6185500.0
AMZN,374,1847.0,2964000.0
AAPL,414,183.0,38612300.0
LRCX,593,284.0,2126400.0
AMD,642,49.0,73127400.0
FISV,598,115.0,2354100.0
TSLA,542,229.0,9427100.0
PYPL,635,109.0,3379600.0
AMAT,371,43.0,0.0
REGN,367,407.0,789300.0
CMCSA,645,45.0,17628200.0
AAPL,662,319.0,26118000.0
LRCX,394,207.0,1604300.0
AMGN,721,186.0,0.0
ADI,652,119.0,1357600.0
LRCX,453,188.0,2336700.0
ADI,523,113.0,1217100.0
PEP,513,135.0,7187800.0
TXN,412,105.0,0.0
AMAT,628,62.0,15663100.0
FISV,497,104.0,0.0
PEP,474,130.0,5022000.0
MAR,422,124.0,3209100.0
INTC,594,58.0,0.0
TSLA,585,336.0,14467300.0
GILD,477,65.0,6302600.0
XEL,578,64.0,8817200.0
ORLY,495,378.0,542900.0
MSFT,551,138.0,22897700.0
INTC,695,60.0,34495700.0
NFLX,716,320.0,10013900.0
ADP,405,157.0,0.0
PYPL,524,105.0,0.0
WBA,623,58.0,0.0
BIIB,722,269.0,2695400.0
AVGO,527,294.0,2085000.0
LRCX,497,196.0,0.0
CMCSA,697,41.0,36098100.0
TXN,405,107.0,0.0
PEP,657,142.0,0.0
BKNG,709,1559.0,742000.0
INTC,466,49.0,16615100.0
MAR,685,145.0,0.0
INTC,607,58.0,9481100.0
NFLX,624,304.0,4658900.0
ORLY,489,364.0,0.0
AMZN,429,1730.0,5679100.0
COST,658,313.0,0.0
FB,436,178.0,15266600.0
ADBE,690,379.0,3789300.0
ADP,443,168.0,1716500.0
CHTR,719,372.0,3322200.0
BKNG,568,2022.0,194500.0
CTSH,413,60.0,0.0
QCOM,594,90.0,0.0
ADP,706,151.0,0.0
ROST,525,108.0,0.0
MSFT,498,136.0,20476600.0
MSFT,367,120.0,22860700.0
LRCX,424,179.0,1263000.0
AVGO,652,301.0,2205400.0
INTU,505,274.0,1222000.0
TXN,626,126.0,5776200.0
GOOGL,499,1197.0,1421700.0
WBA,553,53.0,0.0
ROST,432,99.0,3194900.0
CMCSA,505,44.0,13908500.0
ADBE,577,278.0,2320700.0
BKNG,450,1845.0,322200.0
MAR,702,114.0,6796500.0
ROST,500,102.0,2413600.0
GILD,470,68.0,7495100.0
BIIB,450,240.0,2108700.0
CSCO,721,35.0,0.0
BIIB,607,300.0,944600.0
CTSH,683,70.0,2827000.0
ISRG,463,533.0,465300.0
CHTR,473,416.0,696800.0
AMZN,458,1939.0,1690300.0
TXN,730,100.0,8968000.0
ADI,380,115.0,2298600.0
INTC,676,67.0,17408000.0
ADP,625,168.0,1838800.0
ADI,437,104.0,1506600.0
TMUS,666,81.0,1934600.0
GOOGL,658,1482.0,0.0
INTC,690,65.0,26452600.0
PYPL,667,117.0,6433000.0
WBA,693,49.0,0.0
CSCO,672,47.0,0.0
COST,661,312.0,2218900.0
AMD,714,39.0,0.0
VRTX,727,232.0,0.0
FISV,664,119.0,0.0
PYPL,626,108.0,6477900.0
SBUX,671,86.0,0.0
VRTX,529,172.0,874500.0
GILD,410,66.0,7535400.0
MAR,603,138.0,1422500.0
WBA,667,53.0,4771000.0
FB,727,166.0,0.0
CSX,584,74.0,3125300.0
ADBE,629,329.0,0.0
XEL,444,61.0,3489700.0
FB,575,189.0,13657900.0
AAPL,451,200.0,26067500.0
MAR,727,76.0,0.0
INTC,581,58.0,0.0
MSFT,465,138.0,24204400.0
ROST,426,92.0,0.0
ADBE,395,283.0,2056200.0
KHC,606,30.0,0.0
TMUS,389,73.0,3365800.0
NFLX,560,286.0,0.0
INTU,404,245.0,1407800.0
PEP,490,124.0,0.0
ATVI,646,60.0,4920300.0
PYPL,436,115.0,5038900.0
NXPI,663,135.0,2887600.0
FISV,444,90.0,2726000.0
PYPL,558,102.0,4762900.0
CHTR,621,475.0,1258600.0
QCOM,466,74.0,14298400.0
AMD,650,49.0,0.0
CTSH,393,72.0,3450900.0
CSX,562,69.0,4208700.0
FISV,671,122.0,0.0
CHTR,548,406.0,1062300.0
INTU,693,286.0,0.0
XEL,713,58.0,0.0
AMZN,418,1823.0,3369700.0
SBUX,492,95.0,7438000.0
AAPL,430,183.0,29773400.0
LRCX,471,190.0,1109100.0
CSX,377,76.0,0.0
TXN,639,128.0,2813300.0
BIIB,439,228.0,1475800.0
QCOM,475,76.0,0.0
ISRG,551,529.0,448700.0
CSCO,685,47.0,0.0
VRTX,509,180.0,1198700.0
COST,387,246.0,1524600.0
QCOM,377,57.0,0.0
TMUS,637,78.0,0.0
XEL,672,69.0,0.0
CSCO,587,48.0,0.0
INTC,612,56.0,18881400.0
CSX,640,73.0,0.0
AMZN,703,1976.0,4772900.0
WBA,613,59.0,3814800.0
ILMN,430,318.0,710000.0
PYPL,718,94.0,12181600.0
FISV,499,106.0,8441800.0
SBUX,519,97.0,0.0
PEP,662,144.0,3915700.0
MU,400,42.0,25776000.0
AMD,436,32.0,82834900.0
EBAY,592,35.0,6029200.0
ILMN,691,296.0,722400.0
ADBE,484,307.0,2778400.0
CHTR,534,425.0,736600.0
XEL,365,56.0,3267000.0
GOOGL,715,1073.0,4826000.0
WBA,695,48.0,6336300.0
TMUS,611,78.0,1956600.0
NXPI,428,90.0,3424000.0
NVDA,628,239.0,15076100.0
TSLA,397,255.0,23706800.0
BIIB,420,226.0,0.0
ORLY,527,408.0,698800.0
CHTR,580,474.0,0.0
ATVI,556,53.0,9050700.0
ROST,442,101.0,2363100.0
WBA,674,52.0,4911100.0
AMZN,583,1802.0,1885500.0
TSLA,728,502.0,0.0
MSFT,531,136.0,0.0
MU,458,40.0,13479700.0
CTSH,431,62.0,5228100.0
BKNG,424,1673.0,265800.0
TXN,543,128.0,3297700.0
ORLY,701,378.0,1222300.0
ORLY,679,391.0,0.0
ADP,445,170.0,1192100.0
MDLZ,369,50.0,6246000.0
ROST,419,91.0,0.0
ADBE,490,280.0,0.0
CMCSA,387,42.0,16963600.0
AAPL,434,193.0,0.0
FB,492,185.0,18035700.0
ISRG,579,559.0,568100.0
ADBE,709,332.0,5973700.0
TXN,420,103.0,0.0
LRCX,688,325.0,2749400.0
CTSH,493,62.0,3068200.0
AVGO,687,311.0,0.0
REGN,447,313.0,0.0
KHC,579,33.0,15048800.0
AMGN,638,240.0,1454400.0
GOOGL,585,1307.0,2257000.0
AMZN,714,1689.0,0.0
AMAT,717,39.0,18870000.0
ILMN,411,308.0,744000.0
MSFT,603,151.0,22420900.0
AMGN,478,176.0,2081800.0
AMAT,425,39.0,8394900.0
COST,410,247.0,1800600.0
NVDA,516,168.0,7265400.0
MDLZ,652,55.0,7528600.0
CSCO,611,44.0,19625500.0
TMUS,486,80.0,4596600.0
NXPI,394,106.0,10559400.0
AMAT,571,55.0,18652600.0
LRCX,668,298.0,1808000.0
MAR,599,133.0,997300.0
AMAT,420,39.0,0.0
TSLA,520,225.0,5354100.0
ADBE,451,289.0,2896800.0
BKNG,405,1777.0,0.0
AMGN,460,186.0,2225800.0
KHC,721,21.0,0.0
ROST,709,102.0,3921200.0
QCOM,674,89.0,9236400.0
EBAY,465,40.0,5443700.0
CSCO,699,41.0,0.0
CTSH,587,63.0,0.0
NFLX,545,268.0,0.0
KHC,705,26.0,8694600.0
ILMN,682,293.0,1871800.0
AMD,615,39.0,0.0
CSCO,594,45.0,0.0
ILMN,489,289.0,0.0
GOOGL,419,1140.0,0.0
ADP,577,164.0,2878300.0
GOOGL,389,1267.0,1567200.0
INTC,703,59.0,29223100.0
MDLZ,524,56.0,0.0
BIIB,669,278.0,1601000.0
QCOM,402,85.0,15500700.0
FISV,435,91.0,2392300.0
INTU,692,286.0,0.0
CSX,636,72.0,0.0
AVGO,444,277.0,2892000.0
NVDA,368,188.0,11434400.0
COST,547,288.0,2151500.0
SBUX,499,97.0,8915600.0
ATVI,605,54.0,3635800.0
NFLX,680,371.0,5294100.0
INTU,447,262.0,0.0
AAPL,370,200.0,0.0
INTU,377,261.0,0.0
TMUS,465,79.0,14441200.0
ADP,641,170.0,1364600.0
ILMN,626,325.0,861800.0
COST,409,245.0,1194800.0
FISV,666,119.0,1651200.0
KHC,698,25.0,16285200.0
CMCSA,587,45.0,0.0
PYPL,664,115.0,0.0
MAR,646,145.0,2073200.0
FISV,591,111.0,3382300.0
ADI,715,83.0,7287000.0
NFLX,606,315.0,0.0
AMD,645,48.0,47934900.0
CTSH,406,57.0,0.0
CHTR,596,474.0,1150900.0
PEP,596,134.0,3619700.0
INTU,474,279.0,1599100.0
XEL,661,66.0,2659200.0
CMCSA,377,42.0,0.0
MAR,384,136.0,0.0
CMCSA,605,44.0,20426200.0
AAPL,505,210.0,24413600.0
AVGO,511,277.0,0.0
INTC,448,48.0,0.0
REGN,719,438.0,2027000.0
MDLZ,603,52.0,5633900.0
ADBE,403,276.0,1866800.0
INTC,589,58.0,11228900.0
ATVI,561,55.0,5936000.0
MSFT,631,157.0,17718200.0
ATVI,532,56.0,0.0
SBUX,551,86.0,5869000.0
MSFT,510,135.0,0.0
CHTR,394,371.0,1322600.0
NXPI,479,106.0,6759400.0
TMUS,463,76.0,1667300.0
NFLX,698,369.0,11178600.0
TMUS,615,76.0,0.0
FB,430,168.0,19758300.0
ROST,376,97.0,1913200.0
INTC,452,47.0,23062900.0
MU,476,47.0,0.0
GOOGL,563,1243.0,1149300.0
NVDA,401,173.0,13880500.0
BKNG,391,1876.0,0.0
REGN,638,374.0,369200.0
CTSH,571,61.0,1925800.0
CMCSA,724,34.0,57834100.0
TMUS,399,74.0,0.0
COST,411,248.0,1672000.0
ATVI,659,61.0,0.0
AMAT,591,57.0,5703000.0
NVDA,526,180.0,10438100.0
ILMN,409,307.0,894700.0
ILMN,500,285.0,1033700.0
ADI,428,96.0,2900000.0
GILD,578,64.0,6438100.0
AMD,690,57.0,74203400.0
NVDA,654,246.0,6577600.0
INTC,393,51.0,42142300.0
PYPL,716,98.0,17969400.0
CSX,386,79.0,3478100.0
MDLZ,724,46.0,12419800.0
INTC,553,51.0,0.0
AMAT,677,62.0,6093200.0
TSLA,674,887.0,60938800.0
XEL,395,56.0,2340900.0
ADP,597,171.0,1284000.0
MDLZ,641,54.0,7272900.0
ROST,488,103.0,1563800.0
AMAT,441,40.0,0.0
ADP,451,163.0,1271600.0
TXN,410,109.0,4690600.0
REGN,666,339.0,775000.0
XEL,543,66.0,3874300.0
ORLY,689,392.0,781900.0
CHTR,542,417.0,1836900.0
NFLX,730,376.0,9366500.0
GILD,391,65.0,0.0
ADP,566,162.0,0.0
CSX,685,80.0,0.0
LRCX,366,184.0,1361800.0
ADBE,624,324.0,3436700.0
KHC,566,28.0,0.0
INTU,389,264.0,987200.0
SBUX,454,85.0,0.0
NVDA,565,190.0,7686000.0
PYPL,565,101.0,7260700.0
CSX,588,74.0,0.0
ISRG,729,504.0,943300.0
CSX,458,79.0,1306200.0
ORLY,678,391.0,0.0
ADP,696,166.0,2319700.0
COST,369,246.0,1616200.0
FB,602,200.0,0.0
SBUX,685,89.0,0.0
AMZN,629,1793.0,0.0
NXPI,495,100.0,2389200.0
AVGO,547,276.0,1982600.0
TSLA,666,558.0,13608100.0
MU,512,43.0,12282800.0
AAPL,584,257.0,18966100.0
CSX,694,78.0,7515900.0
WBA,576,56.0,5968900.0
TMUS,679,85.0,0.0
AMAT,424,40.0,7491700.0
CTSH,367,74.0,3485100.0
CMCSA,571,45.0,18968800.0
TMUS,461,76.0,0.0
TXN,474,117.0,5596300.0
AMZN,383,1887.0,0.0
ILMN,479,304.0,929000.0
AAPL,625,280.0,28539600.0
LRCX,626,288.0,1411600.0
LRCX,543,243.0,1668400.0
ORLY,623,441.0,0.0
EBAY,559,38.0,0.0
FB,397,195.0,14575400.0
ISRG,410,492.0,597400.0
BKNG,488,1846.0,304200.0
PYPL,410,114.0,6031800.0
XEL,399,57.0,0.0
BIIB,513,221.0,1564000.0
AMGN,611,233.0,1825400.0
CMCSA,640,45.0,0.0
INTC,545,52.0,0.0
ATVI,606,55.0,0.0
AMD,533,31.0,52248500.0
GOOGL,407,1137.0,2281300.0
AMD,435,33.0,97668800.0
ORLY,466,393.0,515500.0
REGN,609,366.0,0.0
ATVI,594,53.0,0.0
CHTR,710,451.0,3023500.0
AMD,662,52.0,40135400.0
SBUX,686,89.0,0.0
CTSH,537,62.0,7779700.0
AAPL,460,204.0,17265500.0
CTSH,568,61.0,3157600.0
CHTR,434,395.0,0.0
CMCSA,637,45.0,0.0
MDLZ,529,55.0,5549700.0
GOOGL,476,1139.0,0.0
GOOGL,432,1068.0,2191400.0
XEL,595,61.0,0.0
INTU,485,280.0,767100.0
TXN,480,127.0,8504500.0
GOOGL,486,1218.0,1998000.0
AMGN,718,199.0,4796500.0
GOOGL,648,1420.0,1660000.0
CMCSA,432,41.0,32287600.0
EBAY,551,38.0,4602400.0
INTU,589,258.0,963900.0
GOOGL,579,1272.0,1440600.0
CSCO,422,54.0,29769200.0
COST,701,309.0,7563800.0
VRTX,612,224.0,937000.0
AAPL,444,198.0,21124200.0
AMGN,391,181.0,0.0
EBAY,502,40.0,4102800.0
TMUS,429,76.0,3144700.0
VRTX,444,182.0,1535400.0
QCOM,583,85.0,7280000.0
ILMN,426,304.0,0.0
AMAT,551,51.0,4596700.0
AAPL,408,189.0,36529700.0
MU,633,55.0,0.0
AAPL,455,202.0,0.0
CSCO,614,44.0,16541000.0
VRTX,719,206.0,2764700.0
AMD,685,57.0,0.0
ATVI,609,54.0,0.0
ADP,386,162.0,813900.0
ADBE,588,290.0,0.0
AAPL,711,248.0,104618500.0
ORLY,474,397.0,586600.0
CMCSA,628,44.0,41414500.0
EBAY,577,36.0,5435300.0
NVDA,376,190.0,11792700.0
MDLZ,567,54.0,0.0
AMZN,722,1903.0,7808500.0
CSCO,545,49.0,0.0
MU,445,34.0,21691500.0
TXN,386,115.0,3691200.0
ILMN,610,320.0,833600.0
FISV,498,104.0,5054600.0
AMAT,595,62.0,0.0
ADP,475,167.0,0.0
CSCO,416,56.0,19479200.0
ORLY,723,277.0,2921500.0
TSLA,402,245.0,6176400.0
ATVI,717,56.0,14550100.0
BKNG,457,1908.0,222000.0
MAR,643,147.0,0.0
INTC,502,46.0,22701800.0
GILD,538,66.0,0.0
CSCO,684,47.0,26747200.0
ISRG,564,529.0,700000.0
REGN,691,403.0,655300.0
FISV,433,91.0,0.0
WBA,602,61.0,0.0
KHC,412,32.0,0.0
AMD,728,48.0,0.0
CSCO,561,46.0,15076900.0
TMUS,506,78.0,1856000.0
ILMN,684,299.0,1494500.0
INTC,706,51.0,0.0
ADI,564,110.0,1494100.0
LRCX,706,268.0,0.0
ATVI,403,47.0,7115400.0
WBA,572,55.0,4806500.0
CTSH,474,65.0,4094800.0
AAPL,492,197.0,35824800.0
AMAT,471,46.0,6671000.0
BKNG,490,1789.0,0.0
FISV,546,104.0,0.0
TXN,415,107.0,4977200.0
NXPI,490,97.0,0.0
PYPL,415,112.0,4001400.0
CTSH,601,63.0,0.0
ISRG,503,496.0,0.0
ADP,540,160.0,1732600.0
TXN,464,116.0,2754000.0
BIIB,570,279.0,5522400.0
FB,593,195.0,11524300.0
FISV,496,104.0,0.0
ADBE,679,370.0,0.0
SBUX,514,97.0,4948800.0
NXPI,724,85.0,3173900.0
TXN,546,129.0,0.0
ADI,494,112.0,1837600.0
ADBE,411,280.0,2223500.0
CTSH,416,62.0,9350100.0
ROST,604,115.0,5066600.0
CSCO,712,38.0,53859600.0
MAR,566,123.0,0.0
PYPL,590,102.0,6715200.0
COST,578,297.0,2277400.0
TXN,373,114.0,4648200.0
NXPI,380,101.0,2682500.0
ORLY,563,408.0,461600.0
COST,447,267.0,0.0
CMCSA,401,43.0,15505200.0
BKNG,646,2068.0,345300.0
INTU,390,254.0,5424300.0
FISV,613,115.0,2037100.0
QCOM,418,66.0,21420000.0
FB,419,184.0,0.0
INTC,407,45.0,39091900.0
EBAY,411,37.0,9273600.0
QCOM,609,82.0,0.0
LRCX,462,181.0,0.0
MDLZ,698,53.0,14447200.0
AMAT,586,56.0,3313900.0
CHTR,575,467.0,1072600.0
NVDA,508,171.0,7587200.0
TXN,567,131.0,0.0
